companyId,positionName,workYear,education,jobNature,positionId,companyShortName,createTime,score,city,salary,approve,positionAdvantage,financeStage,industryField,companySize,companyLabelList,publisherId,district,companyLogo,positionLables,industryLables,businessZones,longitude,latitude,formatCreateTime,hitags,resumeProcessRate,resumeProcessDay,companyFullName,imState,lastLogin,explain,adWord,plus,pcShow,appShow,deliver,gradeDescription,promotionScoreExplain,firstType,secondType,isSchoolJob,subwayline,stationname,linestaion
314707,Java研发工程师,3-5年,本科,全职,4671074,复星云济,"2018-06-10 22:19:59",0,上海,20k-30k,0,"java,开发",上市公司,"电子商务 医疗健康",2000人以上,"年底双薪,绩效奖金,带薪年假,交通补助",10703822,徐汇区,i/image3/M00/06/CB/CgpOIFpgHYOAR4JEAAAEXVJVw1w163.PNG,MySQL,,漕河泾,0.0,0.0,22:19发布,null,10,1,上海云济信息科技有限公司,today,1528640373000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,null,null,null
309252,Java开发工程师,应届毕业生,大专,全职,4357148,恭齐,"2018-06-10 22:18:47",0,广州,4k-6k,0,"五险一金,周末双休,年轻人多,年底双薪",上市公司,"移动互联网,电子商务",150-500人,"""""",9190774,天河区,images/logo_default.png,"初级,实习,C/C++",,"龙口,五山,石牌",113.345848,23.140972,22:18发布,null,0,0,长沙恭齐网络科技有限公司,threeDays,1528640322000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,1,3号线,华师,3号线_岗顶;3号线_华师;3号线_五山
257650,Java开发工程师,1年以下,大专,全职,4520446,广州玖维信息科技有限公司,"2018-06-10 22:18:32",0,广州,4k-6k,1,"双休,五险一金,下午茶,年底双薪",上市公司,"移动互联网,数据服务",150-500人,"年底双薪,专项奖金,年终分红,带薪年假",8993039,天河区,i/image2/M00/07/74/CgoB5lnMl2iAe8OFAAA16Rpx2MM791.jpg,"实习,VR,PHP,全栈,区块链",,"五山,石牌,天河北",113.346086,23.144112,22:18发布,null,0,0,广州玖维信息科技有限公司,threeDays,1528640281000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,3号线,华师,3号线_岗顶;3号线_华师;3号线_五山
175557,Java开发工程师,3-5年,本科,全职,4010155,便利蜂,"2018-06-10 22:09:10",0,北京,20k-40k,1,"明星创业,新零售领域,六险一金,发展空间大",不需要融资,"移动互联网,生活服务",2000人以上,"弹性工作,美女多,帅哥多,领导好",6751053,朝阳区,i/image2/M00/2A/4D/CgoB5looy_CACzXgAABBPuC6iGQ532.jpg,系统架构,,酒仙桥,116.493465,39.977231,22:09发布,null,0,0,便利蜂商贸有限公司,disabled,1528639635000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,14号线东段,望京南,14号线东段_望京南;14号线东段_将台
363805,Java开发工程师,1-3年,本科,全职,4632817,智君投顾,"2018-06-10 22:04:23",0,杭州,15k-30k,0,"华尔街,人工智能,金融量化,智能投顾",未融资,"金融,数据服务",15-50人,"""""",10558067,余杭区,i/image3/M00/52/C4/Cgq2xlsJTHOAPQifAACESAS_BSw50.jpeg,"中级,后端开发,架构师,平台/后台,数据",,仓前,120.017969,30.280435,22:04发布,null,4,0,杭州智君信息科技有限公司,today,1528613376000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,null,null,null
155955,JAVA开发工程师,3-5年,大专,全职,3656562,路客,"2018-06-10 21:57:26",0,广州,10k-20k,1,"共享民宿,真格基金,技术提升,妹纸单身",天使轮,移动互联网,150-500人,"绩效奖金,股票期权,带薪年假,专项奖金",6416678,番禺区,i/image/M00/6F/BA/CgqKkVglLSyARC9mAAAqNfxgk6M365.jpg,"资深,web,j2ee,JavaScript",,大石,113.33797,22.998497,21:57发布,null,100,1,北京路客互联网科技有限公司,disabled,1528640014000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,7号线,南村万博,3号线_汉溪长隆;7号线_南村万博;7号线_汉溪长隆
259738,Java开发工程师,3-5年,大专,全职,4692900,邻际圈,"2018-06-10 21:53:50",0,西安,7K-14K,0,双休全勤奖赡养津贴班车五险一金配股,不需要融资,"移动互联网,生活服务",15-50人,,8297079,国际港务区,i/image/M00/71/E5/CgpEMlm38UmAAuRvAABNiuhs83o809.png,"高级,中级,后端开发,平台/后台,数据",,null,109.067986,34.379394,21:53发布,null,60,1,陕西旭功网络科技有限公司,today,1528638799000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,null,null,null
95529,java工程师,3-5年,本科,全职,2975131,云天励飞,"2018-06-10 21:48:51",0,深圳,10k-20k,1,"大牛团队,生日节日礼",A轮,移动互联网,150-500人,"节日礼物,带薪年假,年度旅游,开放务实",2571879,福田区,i/image/M00/45/77/CgqKkVeIdGiANSx7AAAVacVYVAo280.JPG,"C++,架构",,"上步,中信广场,华强北",114.094401,22.540685,21:48发布,null,74,1,深圳云天励飞技术有限公司,threeDays,1528446346000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,2号线/蛇口线,华强北,2号线/蛇口线_华强北;2号线/蛇口线_燕南;2号线/蛇口线_大剧院;1号线/罗宝线_大剧院;1号线/罗宝线_科学馆;1号线/罗宝线_华强路;3号线/龙岗线_华新;3号线/龙岗线_通新岭;3号线/龙岗线_红岭;7号线_赤尾;7号线_华强南;7号线_华强北;7号线_华新;9号线_红岭;9号线_红岭南
149167,JAVA开发工程师,1-3年,本科,全职,4590075,美云智数,"2018-06-10 21:40:46",0,长沙,8k-15k,0,JAVA,不需要融资,"企业服务,数据服务",500-2000人,"大平台新机遇,资本热捧,薪资奖金优厚,扁平管理",7871326,岳麓区,i/image/M00/5E/A4/CgpFT1mU8PKAHPF3AAAo9Za_06o122.PNG,"软件开发,系统架构",,麓谷,112.881198,28.227234,21:40发布,null,0,0,深圳美云智数科技有限公司,disabled,1528638053000,null,0,null,0,0,0,null,null,开发/测试/运维类,软件开发,0,null,null,null
2422,java开发工程师,3-5年,本科,全职,4531472,凡普金科,"2018-06-10 21:38:06",0,北京,20k-35k,1,"节日福利,健身房福利,补充医疗,工作氛围好",不需要融资,金融,2000人以上,"年底双薪,节日礼物,技能培训,带薪年假",6593472,东城区,i/image/M00/6D/97/Cgp3O1ggUdyAXUTBAAATC-GBFUg603.jpg,"分布式,redis",,"朝阳门,建国门",116.433286,39.92048,21:38发布,"免费健身房,一年调薪2次,免费体检,Mac办公,地铁周边,人体工学椅,工作居住证,晋升机制,6险1金",43,1,凡普金科集团有限公司,today,1528640239000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,5号线,东四,1号线_建国门;2号线_东四十条;2号线_朝阳门;2号线_建国门;5号线_灯市口;5号线_东四;6号线_朝阳门;6号线_东四
23456,Java开发工程师,3-5年,本科,全职,3829402,多点科技,"2018-06-10 21:36:31",0,北京,15k-30k,1,"上市公司,薪酬优厚,福利诱惑,期权激励",上市公司,"移动互联网,数据服务",50-150人,"年底双薪,技能培训,绩效奖金,岗位晋升",275072,朝阳区,i/image/M00/02/C9/Cgp3O1acop2Ac8v3AABcmt_Z7-k764.jpg,"高级,高并发,系统架构,了解多线程",,null,116.526275,39.918136,21:36发布,null,0,0,北京多点科技股份有限公司,disabled,1528637775000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,八通线,高碑店,1号线_四惠东;6号线_青年路;八通线_四惠东;八通线_高碑店
18139,Java工程师,1-3年,本科,全职,4381754,京东集团,"2018-06-10 21:35:12",0,北京,14k-28k,1,京东,上市公司,"电子商务,数据服务",2000人以上,"五险一金,带薪年假,免费班车,定期体检",4875497,通州区,i/image2/M00/13/95/CgotOVnwNqeAFbmnAABaH5Q_vVE401.png,"金融,汽车,大数据","金融,汽车,大数据",null,0.0,0.0,21:35发布,免费体检,0,0,北京京东世纪贸易有限公司,today,1528637828000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,null,null,null
25336,JAVA,3-5年,大专,全职,4559227,团车网,"2018-06-10 21:33:40",0,北京,15k-25k,1,"个人发展,办公氛围",C轮,"移动互联网,O2O",500-2000人,"技能培训,节日礼物,带薪年假,绩效奖金",37632,海淀区,i/image2/M00/50/F9/CgoB5lsSFAaAFqbbAAA22A1233U913.png,"电商,大数据,MySQL,系统架构,架构","电商,大数据,MySQL,系统架构,架构",null,116.319902,39.897436,21:33发布,null,63,1,团车互联网信息服务（北京）有限公司,today,1528637593000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,10号线,北京西站,1号线_公主坟;1号线_军事博物馆;7号线_湾子;7号线_北京西站;9号线_六里桥东;9号线_北京西站;9号线_军事博物馆;10号线_莲花桥;10号线_公主坟
400820,Java开发工程师,3-5年,本科,全职,4702979,控享,"2018-06-10 21:29:23",0,南京,18K-25K,0,五险一金，餐补，节日福利等等,不需要融资,硬件,15-50人,"""""",7486702,null,i/image2/M00/55/0E/CgoB5lsaUM2ACCkbAAAgwwoFIew613.png,资深,,null,118.819686,31.950674,21:29发布,null,0,0,南京控享智能科技有限公司,today,1528637196000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,3号线,河定桥,1号线_胜太路;1号线_河定桥;1号线_双龙大道;3号线_胜太西路
22862,JAVA开发,3-5年,本科,全职,4302890,上海中软华腾软件系统有限公司,"2018-06-10 21:03:34",0,上海,14k-18k,1,"五险一金,周末双休,年终",上市公司,"企业服务,金融",2000人以上,"年底双薪,绩效奖金,带薪年假,定期体检",2698883,浦东新区,image1/M00/00/2C/CgYXBlTUXHOAPmTsAACEZGcxlZQ644.jpg,"即时通讯,MySQL,redis","即时通讯,MySQL,redis","陆家嘴,梅园",121.50329,31.23891,21:03发布,"试用期上社保,早九晚六,试用期上公积金,免费体检,地铁周边,5险1金,定期团建",45,1,上海中软华腾软件系统有限公司,today,1528635806000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,2号线,陆家嘴,2号线_东昌路;2号线_陆家嘴;12号线_国际客运中心
363805,Java开发工程师,应届毕业生,本科,全职,4632343,智君投顾,"2018-06-10 22:04:23",0,杭州,8k-16k,0,"华尔街团度,人工智能,金融量化",未融资,"金融,数据服务",15-50人,"""""",10558067,余杭区,i/image3/M00/52/C4/Cgq2xlsJTHOAPQifAACESAS_BSw50.jpeg,"后端开发,web,架构师,平台/后台,数据",,仓前,120.017969,30.280435,22:04发布,null,4,0,杭州智君信息科技有限公司,today,1528613376000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,1,null,null,null
158369,高级java,5-10年,本科,全职,2661993,中电进出口,"2018-06-10 21:03:27",0,成都,15k-25k,1,"福利待遇,五险一金,办公环境好,领导赞",不需要融资,信息安全,500-2000人,,6500627,高新区,i/image3/M00/0F/A8/Cgq2xlpprZOAYhlEAAAbKRYMKWI969.png,"大数据,分布式,架构",,null,0.0,0.0,21:03发布,null,57,1,中国电子进出口有限公司,disabled,1528635797000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,null,null,null
7775,Java开发工程师,1-3年,大专,全职,4229968,远光软件股份有限公司珠海,"2018-06-10 20:55:30",0,珠海,10k-20k,0,"年底双薪,福利齐全,项目奖金高",上市公司,移动互联网、企业服务,2000人以上,"技能培训,节日礼物,股票期权,免费班车",8464480,香洲区,image1/M00/00/10/CgYXBlTUWC6AICCsAABPZkh2aHc948.jpg,"中级,MySQL,.net,GIS",,null,113.561206,22.373726,20:55发布,null,0,0,远光软件股份有限公司,today,1528635211000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,null,null,null
331949,JAVA开发工程师,应届毕业生,大专,实习,4364069,乾兴投资,"2018-06-10 20:33:06",0,北京,2K-4K,0,五险一金&nbsp;&nbsp;年底双奖金&nbsp;&nbsp;海外游&nbsp;,未融资,"移动互联网,数据服务",50-150人,"""""",10002841,海淀区,images/logo_default.png,"初级,实习",,西北旺,null,null,20:33发布,null,0,0,北京乾兴投资有限公司,today,1528634020000,null,0,null,0,0,0,null,null,开发/测试/运维类,软件开发,1,null,null,null
133382,JAVA开发工程师,不限,大专,全职,4576914,百乘金控,"2018-06-10 20:18:42",0,北京,20k-40k,1,"年终丰厚,扁平管理,大数据风控,互联网金融",上市公司,金融,500-2000人,"带薪年假,午餐补助,扁平管理,技能培训",1360230,朝阳区,i/image/M00/62/98/CgpFT1mdUEKAWOGRAAANoyEVZtw544.jpg,"架构,python",,"大屯,奥运村,亚运村",116.387716,39.999053,20:18发布,null,69,1,北京百乘科技有限公司,today,1528633109000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,15号线,奥林匹克公园,8号线_奥林匹克公园;8号线_森林公园南门;15号线_奥林匹克公园
50241,"Java leader",不限,本科,全职,4611884,Symbio-Freeborders,"2018-06-10 20:09:13",0,广州,15k-17k,1,"五天工作制,管理级职位,薪酬福利好",未融资,"移动互联网,电子商务",2000人以上,"节日礼物,年底双薪,带薪年假,年度旅游",1463607,越秀区,image1/M00/00/84/CgYXBlTUXeGAU1jGAAAq86SkCPo449.jpg,"资深,高级,粤语,Jenkins",,"东风东,梅花村",113.311289,23.131809,20:09发布,null,13,1,信必优(深圳)信息技术有限公司,today,1528632543000,null,0,null,0,0,0,null,null,开发/测试/运维类,软件开发,0,APM线,杨箕,1号线_杨箕;1号线_体育西路;3号线_体育西路;3号线(北延段)_体育西路;5号线_动物园;5号线_杨箕;5号线_五羊邨;APM线_黄埔大道;APM线_天河南;APM线_体育中心南
6678,Java开发工程师,1-3年,本科,全职,4480655,人人贷,"2018-06-10 20:08:54",0,北京,15k-25k,1,"独角兽企业,14薪,团队年轻,每月补助",A轮,金融,500-2000人,"绩效奖金,年底双薪,五险一金,交通补助",9300618,海淀区,i/image3/M00/15/02/Cgq2xlpxe9OAPFtoAAAk0nW9FGM400.png,"后端开发,MySQL,分布式",,"五道口,清华大学,中关村",116.330778,39.994714,20:08发布,null,100,1,人人贷商务顾问（北京）有限公司,today,1528632088000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,15号线,五道口,4号线大兴线_北京大学东门;13号线_五道口;15号线_清华东路西口
47710,Java开发工程师,不限,不限,全职,4702911,OUTMAN淘汰郎,"2018-06-10 19:53:05",0,北京,15k-30k,1,朝阳行业,A轮,"移动互联网,O2O",150-500人,"年底双薪,股票期权,带薪年假,绩效奖金",909818,朝阳区,i/image/M00/3D/F7/CgpEMllOir-ADLc4AAB9aPdiHn458.jpeg,"总监,资深,高级,后端开发,数据",,"大望路,高碑店,百子湾",116.51132,39.89622,19:53发布,null,100,3,云景品质（北京）餐饮管理有限公司,today,1528632277000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,7号线,化工,1号线_四惠东;7号线_化工;7号线_百子湾;八通线_四惠东
41553,JAVA工程师,1-3年,本科,全职,3681906,誉存科技,"2018-06-10 19:52:37",0,重庆,8k-16k,1,"行业前三,培养系统化,高激励,弹性工作",A轮,金融,50-150人,"技能培训,股票期权,美女多,帅哥多",819658,渝北区,i/image/M00/00/47/CgqKkVY7MXeALClmAABCaBNeMVM760.png,"体育运动,中级,初级,php,Ruby","体育运动,中级,初级,php,Ruby",null,106.498729,29.614292,19:52发布,null,100,1,重庆誉存大数据科技有限公司,today,1528631521000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,6号线,光电园,6号线_光电园
111804,java开发工程师,3-5年,大专,全职,4602067,杭州乾市电子商务有限公司,"2018-06-10 19:37:03",0,杭州,10k-15k,1,"待遇优惠,入职交社保,周末双休,晋升空间大",未融资,"移动互联网,金融",15-50人,"年底双薪,绩效奖金,带薪年假,午餐补助",10511917,下城区,i/image2/M00/0A/1B/CgoB5lncIZ6AObb4AAO42J-4gNg368.png,"金融,架构","金融,架构",东新路,120.186358,30.326246,19:37发布,null,0,0,杭州乾市电子商务有限公司,today,1528631831000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,null,null,null
321201,JAVA开发工程师,3-5年,本科,全职,4456442,链世纪,"2018-06-10 19:35:58",0,北京,15k-18k,0,JAVA,未融资,"金融 移动互联网",15-50人,"年底双薪,交通补助,午餐补助,弹性工作",9802069,朝阳区,i/image3/M00/2B/F0/CgpOIFqeOjOAd6bYAAAdKL5pSEY078.png,MySQL,,null,0.0,0.0,19:35发布,null,0,0,北京链世纪科技发展有限公司,today,1528630320000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,null,null,null
146195,Java开发工程师,3-5年,本科,全职,2826694,博晨技术,"2018-06-10 19:35:42",0,北京,15K-28K,1,"股票期权,牛人带你飞,扁平管理,六险一金",A轮,企业服务,50-150人,"带薪年假,年底双薪,股票期权,技能培训",6014808,朝阳区,i/image/M00/0D/BF/CgpFT1jseQGATp8dAAAPFVU1IEY604.png,高级,,望京,116.488885,39.999258,19:35发布,null,100,1,北京博晨技术有限公司,today,1528635453000,null,0,null,0,0,0,null,null,开发/测试/运维类,软件开发,0,15号线,望京东,15号线_望京东
180562,Java开发工程师,3-5年,大专,全职,4649109,薇信小伙伴,"2018-06-10 19:23:20",0,成都,8K-11K,1,"员工旅游,专业不定时培训，带薪年假",未融资,"移动互联网,O2O",50-150人,,4566507,高新区,i/image/M00/4A/DC/CgpEMlll3tSATfPmAACokXVuq2g299.jpg,中级,,中和,null,null,19:23发布,null,5,0,薇信和他的小伙伴们成都信息技术有限公司,today,1528629784000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,null,null,null
127706,java开发,5-10年,大专,全职,3186434,前信科技,"2018-06-10 19:18:25",0,上海,15k-30k,0,"福利好,晋升空间大,环境好,团队氛围好",不需要融资,O2O,15-50人,,4966065,徐汇区,i/image/M00/BD/5E/Cgp3O1jKDA-ABuc1AAAVYLlWMkM183.jpg,"金融,分布式,j2ee,redis,架构","金融,分布式,j2ee,redis,架构",null,0.0,0.0,19:18发布,null,81,1,前信（上海）科技有限公司,disabled,1528631809000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,null,null,null
165128,JAVA开发工程师,3-5年,不限,全职,4140004,闪光科技,"2018-06-10 18:59:38",0,西安,6k-10k,1,升值空间,不需要融资,"企业服务,移动互联网",15-50人,"弹性工作,岗位晋升,五险一金,专项奖金",6739501,雁塔区,i/image/M00/B0/A4/Cgp3O1i4E-uADRtvAAB4d4Bw8dg242.png,"中级,大数据,系统架构",,西影路,108.992764,34.23011,18:59发布,null,31,1,西安闪光软件科技有限公司,disabled,1528628354000,null,0,null,0,0,0,null,null,开发/测试/运维类,后端开发,0,3号线,青龙寺,3号线_青龙寺
0,50241,Java开发工程师,不限,本科,全职,image1/M00/00/84/CgYXBlTUXeGAU1jGAAAq86SkCPo449.jpg,10k-15k,广州,未融资,"移动互联网,电子商务",4620587,1,"2018-06-10 20:09:12","五天工作制,薪酬福利好,职业发展佳",Symbio-Freeborders,2000人以上,"节日礼物,年底双薪,带薪年假,年度旅游",1463607,0,海珠区,"金融,高级,中级,后端开发,后端","金融,高级,中级,后端开发,后端",null,null,13,1,信必优(深圳)信息技术有限公司,today,1528632543000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,null,null,null,0.0,0.0,20:09发布
0,274753,Java开发工程师,3-5年,本科,全职,i/image2/M00/1B/66/CgoB5loCwZ2AY-_rAACCc1_LmJU094.png,12k-24k,上海,A轮,"金融,移动互联网",4592206,0,"2018-06-10 18:57:01","蓝海行业,期权激励,年底6薪,国际团队",Beepay,15-50人,"蓝海行业,国际团队,期权激励,年底最高6薪",4416727,0,浦东新区,"支付,银行,MySQL,分布式,架构","支付,银行,MySQL,分布式,架构",陆家嘴,null,8,1,上海耕汇网络科技有限公司,today,1528633260000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,4号线,世纪大道,2号线_世纪大道;2号线_东昌路;4号线_世纪大道;4号线_浦电路(4号线);6号线_浦电路(6号线);6号线_世纪大道;6号线_源深体育中心;9号线_世纪大道;9号线_商城路,121.524002,31.226477,18:57发布
0,153849,Java,3-5年,本科,全职,i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,30k-50k,杭州,B轮,"金融,移动互联网",3729211,1,"2018-06-10 18:46:14","成长团队,改变世界,核心平台,多元发展",蚂蚁金服集团,2000人以上,"年底双薪,带薪年假,股票期权,绩效奖金",4066808,0,西湖区,"大数据,后台,核心团队,分布式,架构",,"古荡,文三路,古荡,文三路,天目山路,天目山路","年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",2,1,支付宝(杭州)信息技术有限公司,disabled,1528636153000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,2号线,古翠路,2号线_学院路;2号线_古翠路,120.126158,30.274617,18:46发布
0,373705,Java开发工程师,3-5年,不限,全职,i/image2/M00/48/C1/CgoB5lrgVBmAT0KTAAA8Jm6L0Bo453.png,12k-24k,杭州,天使轮,移动互联网,4483824,0,"2018-06-10 18:35:52","薪资高,福利好,期权激励,Mac4k",区块跳动,15-50人,"""""",10682070,0,余杭区,"spring,爬虫",,仓前,null,19,1,杭州区块跳动科技有限公司,today,1528626938000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,null,null,null,120.00487,30.292227,18:35发布
0,325819,java开发工程师,3-5年,本科,全职,images/logo_default.png,15k-25k,北京,未融资,移动互联网,4445753,0,"2018-06-10 18:33:54","五险一金,加班补助,带薪年假",鸿运昌盛,150-500人,带薪年假,9901715,0,东城区,"金融,大数据,架构","金融,大数据,架构","朝阳门,建国门",null,0,0,北京鸿运昌盛科技有限公司,today,1528626805000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,5号线,东四,1号线_建国门;2号线_朝阳门;2号线_建国门;5号线_灯市口;5号线_东四;6号线_朝阳门;6号线_东四,116.433342,39.919949,18:33发布
0,109934,JAVA工程师,不限,大专,全职,i/image3/M00/26/F7/Cgq2xlqZBMGAQA07AABberUpzuY796.png,5k-10k,广州,A轮,移动互联网,4579742,0,"2018-06-10 18:29:23","五险一金,周末双休,年终奖,节假日福利",海聊科技,15-50人,"年底双薪,带薪年假,交通补助,午餐补助",3524661,0,番禺区,,,null,null,0,0,广州海聊信息科技有限公司,today,1528626551000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,null,null,null,112.993461,22.994261,18:29发布
0,63366,Java开发工程师,3-5年,大专,全职,i/image/M00/46/5E/CgpEMlld1QeADk1lAAFQ7J8Y6r4622.png,7k-12k,武汉,A轮,金融,4552366,1,"2018-06-10 18:20:41",弹性上班时间,榆钱金融,150-500人,"技能培训,带薪年假,岗位晋升,弹性工作",5417324,0,东湖新技术开发区,,,null,null,0,0,北京榆钱投资管理有限公司,today,1528628081000,null,null,0,0,0,null,开发/测试/运维类,null,软件开发,0,null,null,null,114.428678,30.456793,18:20发布
0,117217,java开发工程师,1-3年,大专,全职,i/image/M00/10/8F/CgqKkVbf8TKACeAMAAAop3DnaW4486.png,8k-15k,深圳,不需要融资,移动互联网,4290491,1,"2018-06-10 18:10:21",五险一金/绩效奖金/定期体检/员工旅游,博悦科创,500-2000人,"年底双薪,定期体检,绩效奖金,技能培训",10261012,0,福田区,"j2ee,系统开发",,"上步,华强北,振华路",null,100,1,深圳市博悦科创科技有限公司,today,1528631534000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,2号线/蛇口线,华强北,2号线/蛇口线_华强北;2号线/蛇口线_燕南;1号线/罗宝线_科学馆;1号线/罗宝线_华强路;3号线/龙岗线_华新;3号线/龙岗线_通新岭;7号线_赤尾;7号线_华强南;7号线_华强北;7号线_华新;7号线_黄木岗,114.083367,22.544469,18:10发布
0,164601,Java工程师,3-5年,本科,全职,i/image/M00/59/0D/CgpEMlmCtTKAMCQHAAC5p43vtGM634.png,8k-15k,广州,不需要融资,移动互联网,4692747,1,"2018-06-10 18:07:53","五险一金,氛围好,节日礼物",真知码,150-500人,"带薪年假,午餐补助,五险一金,周末双休",10995852,0,天河区,"电商,大数据,分布式","电商,大数据,分布式",珠江新城,null,28,1,广州真知码信息科技有限公司,today,1528639634000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,APM线,妇儿中心,1号线_体育西路;1号线_体育中心;3号线_珠江新城;3号线_体育西路;3号线_石牌桥;3号线(北延段)_体育西路;5号线_五羊邨;5号线_珠江新城;5号线_猎德;APM线_大剧院;APM线_花城大道;APM线_妇儿中心;APM线_黄埔大道;APM线_天河南;APM线_体育中心南,113.325733,23.125863,18:07发布
0,291381,Java,3-5年,本科,全职,i/image/M00/8F/27/CgpFT1sGf5GASmxZAAArLpYIRXc780.png,25k-50k,上海,B轮,移动互联网,4702843,0,"2018-06-10 18:01:22","人工智能,晋升空间,大牛超多,不打卡",第四范式,150-500人,"年底双薪,带薪年假,午餐补助,定期体检",10893427,0,浦东新区,"大数据,分布式,hadoop",,null,null,47,1,第四范式（北京）技术有限公司,today,1528625171000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,10号线(航中路),新闸路,1号线_人民广场;1号线_新闸路;2号线_南京东路;2号线_人民广场;8号线_大世界;8号线_人民广场;8号线_曲阜路;10号线(航中路)_天潼路;10号线(航中路)_南京东路;10号线(航中路)_豫园;10号线(虹桥火车站)_天潼路;10号线(虹桥火车站)_南京东路;10号线(虹桥火车站)_豫园;12号线_曲阜路;12号线_天潼路,121.479703,31.23531,18:01发布
0,363147,java开发工程师,3-5年,本科,全职,images/logo_default.png,10k-15k,杭州,未融资,移动互联网,4702806,0,"2018-06-10 17:41:04","五险一金,年终奖",中鼎博创,150-500人,"""""",8530046,0,西湖区,"教育,j2ee","教育,j2ee","西溪,古墩路,文新",null,0,0,武汉中鼎博创商务咨询管理有限公司,today,1528623389000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,null,null,null,120.085673,30.280572,17:41发布
0,286878,Java开发工程师,3-5年,本科,全职,i/image2/M00/35/5C/CgotOVpEg8GAWZIqAAAxLQ1lSQo818.jpg,12k-18k,深圳,A轮,医疗健康,4650058,1,"2018-06-10 17:31:07","周末双休,带薪年假,年度旅游,上市公司",恒合互联,150-500人,"股票期权,绩效奖金,带薪年假,领导好",9351207,0,福田区,"分布式,J2EE,php",,null,null,100,1,深圳恒合互联网络科技有限公司,today,1528622263000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,null,null,null,0.0,0.0,17:31发布
0,53308,高级Java开发,5-10年,大专,全职,i/image2/M00/36/5A/CgoB5lpGAY-AACDYAAB3tS2XpSI659.png,15k-30k,北京,B轮,移动互联网,2274898,1,"2018-06-10 17:29:44","六险一金 福利健全 移动健康 有钱景",妙健康,50-150人,"年度旅游,管理规范,六险一金,弹性工作",1331965,0,null,"医疗健康,MySQL,redis,解决方案,架构","医疗健康,MySQL,redis,解决方案,架构",null,null,94,1,北京妙医佳信息技术有限公司,today,1528622976000,null,null,0,0,0,null,技术,null,后端开发,0,null,null,null,null,null,17:29发布
0,95131,java开发工程师,3-5年,本科,全职,i/image/M00/38/1C/CgqKkVdiHaWARV_lAAAUz86U3fs708.jpg,8k-15k,北京,上市公司,移动互联网,2584815,1,"2018-06-10 17:29:43","五险一金,带薪年假,节假日福利,年终奖",信雅达,2000人以上,,2070708,0,朝阳区,金融,金融,"十里堡,石佛营",null,100,1,信雅达系统工程股份有限公司,today,1528622936000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,null,null,null,116.516199,39.936993,17:29发布
0,397320,Java开发工程师,3-5年,本科,全职,images/logo_default.png,15K-25K,杭州,天使轮,移动互联网、社交网络,4702780,0,"2018-06-10 17:20:29",技术总监,刘兴宇网络科技,少于15人,"""""",10966063,0,萧山区,总监,,宁围,null,0,7,杭州刘兴宇网络科技有限公司,today,1528639152000,null,null,0,0,0,null,开发/测试/运维类,null,后端开发,0,2号线,盈丰路,2号线_飞虹路;2号线_盈丰路,120.255406,30.230198,17:20发布
